Many congratulations to Sir Nicholas Penny of on his knighthood. His intro to London Art Week 2015:,nocode
"Tour dates for Longford Castle, open only 28 days a year, are on sale now: via",nocode
Sunflowers compliments our perfectly!,happy
"Ooh, fab - just down the road from work so that's at least one lunch hour sorted!",happy
Oh Whistle jacket is my daughter's favourite picture in ...she has her own route around it &amp; he's last.,happy
They are extremely beautiful. Thank you very much for sharing.,happy
one is surely a bird set free. But why a glass in the old age? Musical instrument epitomises songs of young heart,nocode
And why is Father's Day and the solstice observed together? There is one theory:,nocode
Get the story behind 6 must-see pieces exhibition,nocode
If you haven't checked out the TRUST FOR AFRICAN ROCK ART you should! TARA have teamed up w,happy
happy day,happy
please add yourself to our website and app it's Free and you can offer vouchers! 0-19yrs,nocode
"Lovely discussing art, and with Rachel from tonight",happy
The Rowena Markham Daily is out! Stories via,nocode
the defining beauty exhibition at was so overwhelmingly stunning today. it ends next week so PLEASE make it a priority + go.,happy
ur the boss man! are all for your service. Come:,happy
have a &amp; showcase on Wed 1 July from 6.45pm. RSVP to,not-relevant
we were the museum last week and wondered about the shadow on her face. Is that from the umbrella? It looks a bit odd.,nocode
jealous of the museums you've got on your doorstep,nocode
This summer view the 'portraits of an icon' as delve into the life of Audrey,nocode
Greatly enjoyed the exhibition at the,happy
features new music composed in response to paintings in,nocode
"James Richards devises a ""sonic filter"" for Bacon’s painting by",nocode
"Christopher Williams Last weekend to see the show, which is excellent and should…",happy
Getting excited about telling aboriginal tales &amp; playing during tonight's sleepover,happy
Which current living artist is most likely to be a highlight of the NG in 100 years?,nocode
Great stuff! I'll be there ASAP :0),happy
Wonderful!,happy
City Of Liverpool News is out! Stories via,nocode
"was a leading portrait painter, but his private inclination was for landsca... via",nocode
"Handmade capes by Brazilian artist, Ricans Neuenchewander of London school children's fears.",nocode
Out with Y7 at the We've learnt about ancient Cyrus &amp; now enjoying the Greek &amp; Roman galleries!,happy
A little blue man. A souvenir who has been there from the start!,happy
Yummy lunch now to check out and at ;-),happy
"This looks great, so hard to decide which day to go to",happy
A pleasure.Enjoying the catalogue immensely!Thanks!,happy
Benvenuto Tisi A Pagan Sacrifice 1526 London UK,nocode
We want to celebrate kids creativity online! Enter our summer exhibition,nocode
urges visitors to enjoy the sheer pleasure of colour here - please do,happy
can you attend adjournment debate tomorrow,nocode
Love history? Visit today! Love history &amp; ? Visit open since 1826!,happy
thank you for following me back. Great to meet you learning about,happy
Check out the image project:,nocode
"The best activities, has the TATE.",happy
"Tiger in a Tropical Storm (Surprised), by Henri Rousseau 1891 Oil on Canvas",nocode
Any advice for graduates looking to work in the arts?,nocode
"Cuando he visto me temí lo peor, pero no, afortunadamente los sarcófagos están en Cádiz.",nocode
Thanks to our great dance tutors &amp; all that joined the taster sessions &amp; flashmob practice today,happy
Lucian Freud proves that beauty is only skin deep,nocode
Countdown! Corrections and cover lists! FIND by ...,nocode
The has kindly loaned the beautiful Ædwen’s brooch to us for this new exhibition!,happy
Two very different but equally beautiful events,happy
Seriously proud of our curator for being selected in this year's Whitechapel opening.,happy
The Top 5 Art shows 2C in London  ,nocode
facile dimenticare,nocode
Proposals for Reykjavik. 2014. No.11,nocode
We were v honoured to be a small part of a unique short film by artist with other 🐋,happy
"Had plenty of thought creating, mind blowing art to behold today with &amp; Mindart",happy
Don't miss wonders of the ancient world show ★★★★,happy
greavy.,nocode
Quisiera conocer y el,nocode
"Director N. Penny favours ""in-house solution"" Come back to talks then! got",angry
meets in with,nocode
As a director what is the main objective you would like to achieve? How would you achieve it? Thanks :)!,happy
See Christopher Williams - The Production Line of Happiness - via,nocode
Goodbye see you in 2.25 years!,sad
Quick sketches of paintings in Sainsbury wing by KS3,nocode
"Greek jar, c. 480 BCE, showing Odysseus' ship passing the sirens. Via archives",nocode
"Happy Father's Day &amp; Solstice! Guided tours are at 11.30, 2.30 &amp; 4.00 - expect Fathers and Suns!",happy
Last chance to see LA-based who deconstructs and demystifies photography,happy
"Starting ""Refugee restorers, Sir Kenneth Clark and the NG"" talk.",nocode
Well done!,happy
Love this!,happy
"Really enjoying insightful day of screenings/events artists Larissa Sansour, Beatrice Gibson&amp;Sarah Turner",happy
Loving the Jackson Pollock inspired cupcakes today.,happy
"For 'Silent Sticks', Corin Sworn researched commedia dell'arte, mistaken identity, costumes, props",nocode
Perhaps it was only sunny on the other side of the canal?,nocode
These Celltic helmets in prove that Britons looked stupid while trying to look hard for millennia.,nocode
Looking forward to this archive exhibition on the Kibbo Kift Kindred 1920-1932 Oct 2015,happy
What is now the Courthauld Institute entrance.,nocode
"If u're concerned&gt;outsourcing&amp;volunteering r the root of many evils, u might want to use to let know. Cheers",sad|disgust
"Jan Steen's ""Skittle Players Outside an Inn""",nocode
"henry8, austriace, ranklj",nocode
Here is the award winner John arriving at the event at the Camden Community Learning Awards at,nocode
"all resolved, the link works now, thank you very much!",happy
was the muddy ground that slowed the artillery the worst enemy of Bonaparte?,nocode
Mañana se inaugura la expo de en la abierta hasta el 18 de Octubre,nocode
The Rosseta is invaluable.,nocode
"Wow awesome Vie, excellent news! Keep up the great work!",happy
seeing how many last minute visits I can fit in before the closure and fabulous redevelopment ...,happy
Great event to kick start at Thanks to our guests,happy
from USDAW C133 to on Day 39 of strike against privatisation,angry
"Earlier, Whitney McVeigh speaking about her work in St.Peter's Church",nocode
Great sound installation by James Richard incl. Frances Bacon,happy
"11th July I'm teaching a study morning at the on Van Gogh's weird painting, 'Two Crabs'. Book here",nocode
big pen?,nocode
are there tix left for Defining Beauty today? Shows sold out online. Tks.,nocode
On this weeks half price Monday wine club at is Stopham Estate Rose from Sussex,nocode
Harbour Cottages is sailing off to a lovely new home :),happy
"In other news I found the female scholar in Ancient Greece Terracotta, 4th century BC",nocode
Jackson at is Exhibition of the Week - we have special offers for conf delegates on,nocode
"Degas, but he's not on the list.",nocode
"Sir Mark Jones, former Director of is giving a lecture on this subject on Saturday the 27th of June...",nocode
Great &amp; Exciting news for We look forward to our next visit!,happy
Going to London. Go. British Museum: Bonaparte and the British,nocode
New blog post by Paul Willis formerly 'Sir Joshua Reynolds: Sketchbooks to Genius' |,nocode
"My highlight of at the was this personified vine, bff of Bacchus:",happy
"You can view works by de Hooch, known for orderly interiors and sunny courtyards, in room... via",nocode
"FLAMIN: the Artists Present… Screenings, events and discussions Sat 27 June, 1.20–6pm",nocode
"Thank you Julia, dear lady X. Hi to ---&gt;",nocode
"2nd GENOCIDE against by has begun,3days of unreported aerial Bombardment in",not-relevant
"SPQ-RT ancient Roman Swiss Army knife, 3rd century CE, at",nocode
is gifted 2nd studio by Barbara Hepworth's family watch my report 1330,nocode
Fantastic day incl lunch at Wahaca &amp; paddling in Hyde Park. Now nice glass of Rose and,happy
Thank you looking forward to it :),happy
what did they do with those who announced Napoleon's victory?,nocode
Object biographies are now a major focus of museum development -esp after 's,nocode
lovely picture that,happy
"Massive queues at gates of today for security bag searches. Sad to see, but necessary.",sad
Germanicus maybe?,nocode
"And of course a plume and a laurel wreath. The first means impetousness of youth, the second rewards achievements",nocode
Wonderful to see today,happy
Looking forward to tomorrow eve for Greek Art Defining Beauty. Msg us for tix,happy
Is it ever ok to dispose of works? Under what conditions?,nocode
What lies beneath: drapery and the suggested form via,nocode
agree. Lovely place to work/volunteer? Amazing domestic spaces &amp; I want to visit every wk!,happy
We're commemorating the with,nocode
The Artist Project: Sarah Sze from MMA Digital Media on Vimeo cc:,nocode
"Doin a meetin (at in London, Greater London)",nocode
Bad times at the National Gallery! Stop the privatisation of services at the via,angry
Ancient artefact meets new technology for RAMM’s millionth visitor,nocode
Follow us on Instagram to see the finer details in our rooms and our collection: via,nocode
"Wish you could extend the exhibition, 😭, I will only be in London in August...",sad
"Beautiful Guido Reni ! I also love his pupil Cagnacci... ""The Death of Cleopatra""",happy
Saw one of these in The Cloisters in New York - magnificent work!,happy
Ancient beauty and modern lives via,nocode
Hear about a rare collection of Australian objects on display at the,nocode
Loving the Samba Band,happy
Are you interested in of Louis XIV or French history in general? Or have you seen Triumph &amp; Disaster exhibition?,nocode
Photography Today is out! Stories via,happy
Thanks Alex. Great to hear from you! Will pass that on.,happy
Yes that is why is a treasure!,happy
Ancient beauty and modern lives via,nocode
COMPETITION: Visit our FB page for details on how to win 2 FREE tickets to see or at,nocode
"looks like a greave, but designed to be stitched directly onto substrate of leather or padding.",nocode
We are boycotting the National Gallery until you reinstate Candy Unwin and stop privatisation...,angry
Great pic!,happy
"Wow, he was a very old 32.",surprise
